251
410
1083
1246
1000
1219
825
2807
977
1709
4244
4355
3508
4255
2673
9336
1377
2356
6911
7597
5525
8233
3950
12194
1670
2478
6442
6587
5116
7939
3680
12155
1770
2380
5656
5298
4446
5578
3633
11852
2728
3318
7389
6502
5394
5850
5130
16478
194
365
1011
1118
946
1184
711
2768
743
1515
3985
4480
3446
4358
2616
9419
1023
2045
6271
7515
5509
8385
3985
12701
1190
2169
5852
6384
5185
7596
3890
13800
1239
1976
5102
5344
4577
5477
4189
14616
2848
3657
8949
8354
7177
7459
7547
25232
